fbref_id,fbref_name,fpl_name,fuzzy_score,total_points,review,duplicated,missing_matchlogs
2d760d7b,Bali Mumba,Bali Mumba,100.0,0.0,,,
1d5cab82,Enock Mwepu,Enock Mwepu,100.0,69.0,,,
30d4a2e5,Vitaliy Mykolenko,Vitalii Mykolenko,94.0,218.0,,,
c14bc029,Saúl Ñíguez,Saúl Ñíguez,100.0,16.0,,,
93cf32a8,Nicolas Nkoulou,Nicolas Nkoulou,100.0,5.0,,,
8996350d,Mathias Normann,Mathias Normann,100.0,52.0,,,
df0a4c90,Christian Nørgaard,Christian Nørgaard,100.0,241.0,,,
c4486bac,Michael Olise,Michael Olise,100.0,312.0,,,
c393a6c4,Andrew Omobamidele,Andrew Omobamidele,100.0,25.0,,,
d86a1f3e,Tyler Onyango,Tyler Onyango,100.0,4.0,,,
2944f86f,Frank Onyeka,Frank Onyeka,100.0,112.0,,,
dc7f8a28,Cole Palmer,Cole Palmer,100.0,252.0,,,
87f12e30,Sonny Perkins,Sonny Perkins,100.0,1.0,,,
6dfd8f05,Romain Perraud,Romain Perraud,100.0,109.0,,,
e541326e,Ethan Pinnock,Ethan Pinnock,100.0,277.0,,,
b9403c99,Isaac Price,Isaac Price,100.0,1.0,,,
3c33f9d9,Przemysław Płacheta,Przemyslaw Placheta,89.0,18.0,1.0,,
45685411,Jesurun Rak Sakyi,Jesurun Rak-Sakyi,100.0,12.0,,,
6c6a3300,Milot Rashica,Milot Rashica,100.0,70.0,,,
98ea5115,David Raya,David Raya Martin,90.0,389.0,,,
e0243d23,Taylor Richards,Taylor Richards,100.0,2.0,,,
57c94db2,Mads Roerslev,Mads Roerslev Rasmussen,90.0,162.0,,,
a3d94a58,Cristian Romero,Cristian Romero,100.0,228.0,,,
dea698d9,Cristiano Ronaldo,Cristiano Ronaldo dos Santos Aveiro,90.0,179.0,,,
8c12f884,Jon Rowe,Jonathan Rowe,100.0,16.0,,,
903b6e8b,José Sá,José Malheiro de Sá,100.0,397.0,,,
1b4f1169,Albert Sambi Lokonga,Albert Sambi Lokonga,100.0,92.0,,,
dbf053da,Jadon Sancho,Jadon Sancho,100.0,199.0,,,
92b4758e,Samir Santos,Samir Caetano de Souza Santos,100.0,36.0,,,
a8d4428b,Josh Sargent,Joshua Sargent,92.0,60.0,,,
ac0d576d,Jeremy Sarmiento,Jeremy Sarmiento Morante,90.0,21.0,,,
4315f30d,Malang Sarr,Malang Sarr,100.0,30.0,,,
0f933743,Francisco Sierralta,Francisco Sierralta,100.0,5.0,,,
26d3b5be,Ellis Simms,Ellis Simms,100.0,19.0,,,
ae59b359,Boubakary Soumaré,Boubakary Soumaré,100.0,77.0,,,
35be8087,Tony Springett,Tony Springett,100.0,3.0,,,
28300a16,Jason Steele,Jason Steele,100.0,108.0,,,
7e003182,Finley Stevens,Finley Stevens,100.0,1.0,,,
df04eb4b,Crysencio Summerville,Crysencio Summerville,100.0,80.0,,,
953c30b0,Jakob Sørensen,Jacob Sørensen,93.0,9.0,,,
a65c844b,Nuno Tavares,Nuno Varela Tavares,100.0,60.0,,,
235a62f8,Dominic Thompson,Dominic Thompson,100.0,3.0,,,
b3af9be1,Takehiro Tomiyasu,Takehiro Tomiyasu,100.0,162.0,,,
e09f279b,Ivan Toney,Ivan Toney,100.0,373.0,,,
77e39b04,Francisco Trincão,Francisco Machado Mota de Castro Trincão,100.0,66.0,,,
7ed4921e,William Troost-Ekong,William Troost-Ekong,100.0,18.0,,,
17d45fb2,Ozan Tufan,Ozan Tufan,100.0,10.0,,,
9f333379,Christos Tzolis,Christos Tzolis,100.0,16.0,,,
9f8e9423,Raphaël Varane,Raphaël Varane,100.0,195.0,,,
d3ce0e89,Danny Ward,Danny Ward,100.0,94.0,,,
c4e87b8b,Wout Weghorst,Wout Weghorst,100.0,79.0,,,
2500cef9,Yoane Wissa,Yoane Wissa,100.0,314.0,,,
19e50035,Freddie Woodman,Freddie Woodman,100.0,9.0,,,
f9682888,Nathan Young-Coombes,Nathan Young-Coombes,100.0,1.0,,,
5bc43860,Brenden Aaronson,Brenden Aaronson,100.0,83.0,,,
56628958,George Abbott,George Abbott,100.0,1.0,,,
2b09d998,Tyler Adams,Tyler Adams,100.0,51.0,,,
288e1e13,Nayef Aguerd,Nayef Aguerd,100.0,94.0,,,
a6c58494,Naouirou Ahamada,Naouirou Ahamada,100.0,24.0,,,
89ac64a6,Manuel Akanji,Manuel Akanji,100.0,180.0,,,
4abac767,Carlos Alcaraz,Carlos Alcaraz,100.0,55.0,,,
15ab5a2b,Julián Álvarez,Julián Álvarez,100.0,255.0,,,
9eedf0e0,Samuel Amo-Ameyaw,Samuel Amo-Ameyaw,100.0,1.0,,,
e4238fb1,Jaidon Anthony,Jaidon Anthony,100.0,64.0,,,
99127249,Antony,Antony Matheus dos Santos,90.0,128.0,,,
328f7d51,Joe Aribo,Joe Ayodele-Aribo,86.0,46.0,1.0,,
9fec8860,Ludwig Augustinsson,Ludwig Augustinsson,100.0,2.0,,,
e5478b87,Taiwo Awoniyi,Taiwo Awoniyi,100.0,165.0,,,
f173303a,Yasin Ayari,Yasin Ayari,100.0,3.0,,,
06df8256,Benoît Badiashile,Benoît Badiashile,100.0,73.0,,,
32e8417f,Stefan Bajcetic,Stefan Bajcetic,100.0,23.0,,,
ed8d597c,Dominic Ballard,Dominic Ballard,100.0,2.0,,,
c91441dc,Gavin Bazunu,Gavin Bazunu,100.0,84.0,,,
a39d11bc,Armel Bella Kotchap,Armel Bella-Kotchap,100.0,49.0,,,
68db6358,Daniel Bentley,Daniel Bentley,100.0,23.0,,,
505486d6,Victor Bernth Kristiansen,Victor Kristiansen,95.0,16.0,,,
87966294,Owen Bevan,Owen Bevan,100.0,1.0,,,
de40e38c,Giulian Biancone,Giulian Biancone,100.0,2.0,,,
ccce7025,Sven Botman,Sven Botman,100.0,180.0,,,
c07b7c5c,James Bree,James Bree,100.0,4.0,,,
bfc3b3a0,Hugo Bueno,Hugo Bueno López,90.0,69.0,,,
468a7a91,Facundo Buonanotte,Facundo Buonanotte,100.0,79.0,,,
85322440,Cafú,Carlos Ribeiro Dias,100.0,1.0,,,
94f8d10c,Duje Ćaleta-Car,Duje Caleta-Car,93.0,28.0,,,
4506aec5,Thomas Cannon,Thomas Cannon,100.0,3.0,,,
b4a014b1,Diego Carlos,Diego Carlos Santos Silva,90.0,58.0,,,
4d224fe8,Casemiro,Carlos Henrique Casimiro,79.0,137.0,1.0,,
5cc3ce65,Shea Charles,Shea Charles,100.0,1.0,,,
26ce2263,Ryan Christie,Ryan Christie,100.0,149.0,,,
73341ace,Bobby Clark,Bobby Clark,100.0,6.0,,,
963a9201,Jack Colback,Jack Colback,100.0,14.0,,,
700783e7,Levi Colwill,Levi Colwill,100.0,111.0,,,
a5ca9127,Conor Coventry,Conor Coventry,100.0,1.0,,,
bc914523,Matthew Craig,Matthew Craig,100.0,1.0,,,
dc62b55d,Matheus Cunha,Matheus Santos Carneiro Da Cunha,100.0,167.0,,,
215f3907,Mikkel Damsgaard,Mikkel Damsgaard,100.0,74.0,,,
a816dbfb,Danilo,Danilo dos Santos de Oliveira,100.0,109.0,,,
e82900ef,David Datro Fofana,David Datro Fofana,100.0,52.0,,,
11f54bd5,Siriki Dembélé,Siriki Dembélé,100.0,6.0,,,
9d8cf204,Halil Dervişoğlu,Halil Dervişoğlu,100.0,4.0,,,
733f1a7d,Ben Doak,Ben Doak,100.0,3.0,,,
ce4f40c7,Cheick Doucouré,Cheick Doucouré,100.0,95.0,,,
69fdb896,Flynn Downes,Flynn Downes,100.0,27.0,,,
65983e4d,Kami Doyle,Kamari Doyle,91.0,1.0,,,
414184f7,Jhon Durán,Jhon Durán,100.0,47.0,,,
fa9fa773,Malcolm Ebiowei,Malcolm Ebiowei,100.0,3.0,,,
007414dd,Samuel Edozie,Samuel Edozie,100.0,23.0,,,
9cfbad36,Julio Enciso,Julio Enciso,100.0,73.0,,,
d38fdf53,Pervis Estupiñán,Pervis Estupiñán,100.0,185.0,,,
9c221d14,Wout Faes,Wout Faes,100.0,78.0,,,
51a3c4c8,Felipe,Felipe Augusto de Almeida Monteiro,100.0,32.0,,,
8aafd64f,João Félix,João Félix Sequeira,90.0,44.0,,,
5ff4ab71,Enzo Fernández,Enzo Fernández,100.0,119.0,,,
98d2c2c4,Remo Freuler,Remo Freuler,100.0,54.0,,,
1971591f,Cody Gakpo,Cody Gakpo,100.0,188.0,,,
75fdd638,Wilfried Gnonto,Wilfried Gnonto,100.0,55.0,,,
8b57ad2c,João Gomes,João Victor Gomes da Silva,100.0,92.0,,,
01e5f06e,Sergio Gómez,Sergio Gómez,100.0,30.0,,,
e6bc67d7,Gonçalo Guedes,Gonçalo Manuel Ganchinho Guedes,100.0,29.0,,,
56d838f7,Darko Gyabi,Darko Gyabi,100.0,1.0,,,
1f44ac21,Erling Haaland,Erling Haaland,100.0,472.0,,,
da011f18,Lewis Hall,Lewis Hall,100.0,48.0,,,
8c3078cd,Luke Harris,Luke Harris,100.0,5.0,,,
4fd08daa,Jan Paul van Hecke,Jan Paul van Hecke,100.0,67.0,,,
1780bb4a,Aaron Hickey,Aaron Hickey,100.0,80.0,,,
e98211e7,Jack Hinshelwood,Jack Hinshelwood,100.0,43.0,,,
bd8a5d95,Joseph Hodge,Joseph Hodge,100.0,5.0,,,
bd9553e6,Omari Hutchinson,Omari Hutchinson,100.0,1.0,,,
8e92be30,Alexander Isak,Alexander Isak,100.0,254.0,,,
10d221cd,Daniel Iversen,Daniel Iversen,100.0,29.0,,,
0cd31129,Brennan Johnson,Brennan Johnson,100.0,240.0,,,
6ad43f9a,Mateo Joseph,Mateo Joseph Fernández,90.0,3.0,,,
570bb4b9,Hamed Junior Traorè,Hamed Traorè,100.0,17.0,,,
15f24fe7,Sasa Kalajdzic,Sasa Kalajdzic,100.0,25.0,,,
cc77354e,Boubacar Kamara,Boubacar Kamara,100.0,84.0,,,
51dbeea9,Thilo Kehrer,Thilo Kehrer,100.0,69.0,,,
dc3e663e,Jakub Kiwior,Jakub Kiwior,100.0,92.0,,,
da974c7b,Kalidou Koulibaly,Kalidou Koulibaly,100.0,74.0,,,
39769cff,Rasmus Kristensen,Rasmus Kristensen,100.0,51.0,,,
41e7ef1c,Layvin Kurzawa,Layvin Kurzawa,100.0,2.0,,,
cf7fb13a,Juan Larios,Juan Larios López,90.0,4.0,,,
ecad9aa5,Roméo Lavia,Roméo Lavia,100.0,58.0,,,
0bdda685,Dexter Lembikisa,Dexter Lembikisa,100.0,1.0,,,
4f28a6ff,Clément Lenglet,Clément Lenglet,100.0,88.0,,,
b57e066e,Rico Lewis,Rico Lewis,100.0,80.0,,,
41f08ac8,Keane Lewis-Potter,Keane Lewis-Potter,100.0,84.0,,,
ed9f7cfe,Renan Lodi,Renan Augusto Lodi dos Santos,86.0,56.0,1.0,,
b2856bc0,Jamal Lowe,Jamal Lowe,100.0,2.0,,,
c6e8cf1f,Saša Lukić,Saša Lukić,100.0,58.0,,,
bf34eebd,Noni Madueke,Noni Madueke,100.0,96.0,,,
c6220452,Kobbie Mainoo,Kobbie Mainoo,100.0,64.0,,,
6b6c793c,Tyrell Malacia,Tyrell Malacia,100.0,62.0,,,
a572e291,Orel Mangala,Orel Mangala,100.0,90.0,,,
3544641e,Sekou Mara,Sékou Mara,90.0,32.0,,,
4d960fc3,Emiliano Marcondes,Emiliano Marcondes,100.0,1.0,,,
59878425,Marquinhos,Marcus Oliveira Alencar,100.0,1.0,,,
bac46a10,Lisandro Martínez,Lisandro Martínez,100.0,94.0,,,
feb5d972,Pape Matar Sarr,Pape Matar Sarr,100.0,95.0,,,
493924a7,Kevin Mbabu,Kevin Mbabu,100.0,7.0,,,
4e5a4cbc,Scott McKenna,Scott McKenna,100.0,52.0,,,
01c3aff5,Weston McKennie,Weston McKennie,100.0,31.0,,,
10ec4169,Alex Mighten,Alex Mighten,100.0,1.0,,,
2c6835e5,Lewis Miley,Lewis Miley,100.0,45.0,,,
74618572,Kaoru Mitoma,Kaoru Mitoma,100.0,212.0,,,
01ce9e70,Kieffer Moore,Kieffer Moore,100.0,71.0,,,
c4720845,Andrew Moran,Andrew Moran,100.0,1.0,,,
16e9d0ea,Álex Moreno,Alexandre Moreno Lopera,86.0,121.0,1.0,,
92868cb5,Divin Mubama,Divin Mubama,100.0,8.0,,,
049a888d,Mykhailo Mudryk,Mykhailo Mudryk,100.0,111.0,,,
ecada4fc,Keylor Navas,Keylor Navas,100.0,43.0,,,
a9dc785c,Neto,Norberto Murara Neto,90.0,201.0,,,
00242715,Moussa Niakhate,Moussa Niakhaté,93.0,53.0,,,
e6af02e0,Matheus Nunes,Matheus Luiz Nunes,95.0,112.0,,,
4d77b365,Darwin Núñez,Darwin Núñez Ribeiro,90.0,230.0,,,
7f94982c,Ethan Nwaneri,Ethan Nwaneri,100.0,2.0,,,
089667a5,Lewis O'Brien,Lewis O'Brien,100.0,22.0,,,
65c3efa2,Odeluga Offiah,Odeluga Offiah,100.0,3.0,,,
828657ff,Amadou Onana,Amadou Onana,100.0,138.0,,,
c06d1086,Paul Onuachu,Paul Onuachu,100.0,14.0,,,
ee950928,Mislav Oršić,Mislav Orsic,83.0,1.0,1.0,,
c1242d4e,Stefan Ortega,Stefan Ortega Moreno,90.0,41.0,,,
2f9e4435,Dango Ouattara,Dango Ouattara,100.0,102.0,,,
d00d45ab,David Ozoh,David Ozoh,100.0,9.0,,,
a78ff07f,João Palhinha,João Palhinha Gonçalves,90.0,170.0,,,
9b6f7fd5,Lucas Paquetá,Lucas Tolentino Coelho de Lima,100.0,194.0,,,
230f0471,Nathan Patterson,Nathan Patterson,100.0,65.0,,,
a6b461e7,Ben Pearson,Ben Pearson,100.0,9.0,,,
ac7e7b1c,Facundo Pellistri,Facundo Pellistri Rebollo,95.0,17.0,,,
6fe90922,Ivan Perišić,Ivan Perišić,100.0,100.0,,,
53552942,Máximo Perrone,Máximo Perrone,100.0,1.0,,,
0bdeb013,Cameron Peupion,Cameron Peupion,100.0,1.0,,,
27d0a506,Pedro Porro,Pedro Porro,100.0,171.0,,,
0a3d6d2b,Chris Richards,Chris Richards,100.0,67.0,,,
da27e268,Marc Roca,Marc Roca Junqué,90.0,67.0,,,
1b804500,Connor Ronan,Connor Ronan,100.0,1.0,,,
10a10454,Joe Rothwell,Joe Rothwell,100.0,46.0,,,
c64c01fc,Georginio Rutter,Georginio Rutter,100.0,15.0,,,
e280527c,Marcel Sabitzer,Marcel Sabitzer,100.0,25.0,,,
972aeb2a,William Saliba,William Saliba,100.0,270.0,,,
9744ff80,Pablo Sarabia,Pablo Sarabia,100.0,126.0,,,
8790f988,Gianluca Scamacca,Gianluca Scamacca,100.0,41.0,,,
2964fd20,Gustavo Scarpa,Gustavo Henrique Furtado Scarpa,86.0,5.0,1.0,,
52afb588,Kevin Schade,Kevin Schade,100.0,60.0,,,
efd2ec23,Antoine Semenyo,Antoine Semenyo,100.0,122.0,,,
35141f4c,Marcos Senesi,Marcos Senesi,100.0,167.0,,,
8e16dd48,Luis Sinisterra,Luis Sinisterra,100.0,96.0,,,
886f9aac,Manor Solomon,Manor Solomon,100.0,58.0,,,
0a6cb1b1,Harry Souttar,Harry Souttar,100.0,20.0,,,
9bc9a519,Djed Spence,Djed Spence,100.0,4.0,,,
b2626673,Jay Stansfield,Jay Stansfield,100.0,7.0,,,
a62f8bf1,Kamaldeen Sulemana,Kamaldeen Sulemana,100.0,45.0,,,
5c0da4a4,Marcus Tavernier,Marcus Tavernier,100.0,181.0,,,
7120a04d,Tetê,Mateus Cardoso Lemos Martins,100.0,27.0,,,
a105d46a,Harry Toffolo,Harry Toffolo,100.0,80.0,,,
999ceb5f,Boubacar Traoré,Boubacar Traoré,100.0,38.0,,,
dd549382,Deniz Undav,Deniz Undav,100.0,52.0,,,
6412cc03,Fabio Vieira,Fábio Ferreira Vieira,100.0,64.0,,,
08eb3b58,Matías Viña,Matías Viña,100.0,28.0,,,
4d90ce8c,Harvey White,Harvey White,100.0,1.0,,,
3f847d95,Joseph Whitworth,Joseph Whitworth,100.0,3.0,,,
4b803b3c,Maximilian Wöber,Maximilian Wöber,100.0,25.0,,,
a5212312,Joe Worrall,Joe Worrall,100.0,74.0,,,
c1fe2a48,Ryan Yates,Ryan Yates,100.0,106.0,,,
88968486,Illia Zabarnyi,Illia Zabarnyi,100.0,89.0,,,
384d58d9,Denis Zakaria,Denis Zakaria,100.0,13.0,,,
e8271ad9,Jordan Zemura,Jordan Zemura,100.0,47.0,,,
b7e62e1d,Joshua Acheampong,Josh Acheampong,94.0,1.0,,,
77816c91,Bénie Adama Traore,Bénie Traoré,100.0,11.0,,,
0480ebc7,Elijah Adebayo,Elijah Adebayo,100.0,90.0,,,
4dcec659,Simon Adingra,Simon Adingra,100.0,91.0,,,
938fa024,Brandon Aguilera,Brandon Aguilera Zamora,95.0,1.0,,,
eab957a3,Anel Ahmedhodžić,Anel Ahmedhodžić,100.0,30.0,,,
8b3ab7ad,Edson Álvarez,Edson Álvarez Velázquez,90.0,62.0,,,
2ee5b0c9,Zeki Amdouni,Zeki Amdouni,100.0,82.0,,,
5a2cb25d,Sofyan Amrabat,Sofyan Amrabat,100.0,21.0,,,
afe1a491,Oliver Arblaster,Oliver Arblaster,100.0,16.0,,,
b026bbf6,Lorenz Assignon,Lorenz Assignon,100.0,25.0,,,
a1390d2f,Carlos Baleba,Carlos Baleba,100.0,30.0,,,
f449640d,Fodé Ballo-Touré,Fodé Ballo-Touré,100.0,4.0,,,
b9f282ec,Valentín Barco,Valentín Barco,100.0,2.0,,,
a36524bf,Calvin Bassey,Calvin Bassey,100.0,65.0,,,
a011a1e9,Owen Beck,Owen Beck,100.0,1.0,,,
399e9474,Amari'i Bell,Amari'i Bell,100.0,35.0,,,
10f0fdd3,Jean-Ricner Bellegarde,Jean-Ricner Bellegarde,100.0,42.0,,,
9ade9ce1,Anis Ben Slimane,Anis Slimane,95.0,13.0,,,
2aaadf33,Luke Berry,Luke Berry,100.0,30.0,,,
ed5c0319,Beto,Norberto Bercique Gomes Betuncal,100.0,49.0,,,
9af1f9ff,Jordan Beyer,Jordan Beyer,100.0,30.0,,,
4c5835e6,Benicio Boaitey,Benicio Baker-Boaitey,95.0,4.0,,,
eed2427e,Oscar Bobb,Oscar Bobb,100.0,29.0,,,
bbd67769,Conor Bradley,Conor Bradley,100.0,49.0,,,
57827369,Ben Brereton,Ben Brereton,100.0,58.0,,,
5f346071,Andre Brooks,Andre Brooks,100.0,24.0,,,
ca18c8f1,Jacob Brown,Jacob Brown,100.0,39.0,,,
4e204552,Jacob Bruun Larsen,Jacob Bruun Larsen,100.0,74.0,,,
edc98fac,Santiago Bueno,Santiago Bueno,100.0,12.0,,,
a681b7b7,Reece Burke,Reece Burke,100.0,40.0,,,
dab84ad2,Mason Burstow,Mason Burstow,100.0,2.0,,,
fb920f3a,Cesare Casadei,Cesare Casadei,100.0,9.0,,,
cd4b2c5f,Kaelan Casey,Kaelan Casey,100.0,0.0,,,
890f108d,Youssef Chermiti,Youssef Ramalho Chermiti,86.0,14.0,1.0,,
34721c11,Tawanda Chirewa,Tawanda Chirewa,100.0,8.0,,,
a2852b4f,Leon Chiwome,Leon Chiwome,100.0,5.0,,,
7c5fa6cf,Jordan Clark,Jordan Clark,100.0,42.0,,,
7d42865e,Sam Curtis,Sam Curtis,100.0,0.0,,,
db4ed67b,Mahmoud Dahoud,Mahmoud Dahoud,100.0,14.0,,,
93e08bce,Ameen Al-Dakhil,Ameen Al-Dakhil,100.0,19.0,,,
003cf4d1,Jayden Danns,Jayden Danns,100.0,1.0,,,
b737f944,Hannes Delcroix,Hannes Delcroix,100.0,7.0,,,
aeed5c06,Moussa Diaby,Moussa Diaby,100.0,135.0,,,
e31708b2,Amadou Diallo,Amadou Diallo,100.0,1.0,,,
ad82197c,Axel Disasi,Axel Disasi,100.0,71.0,,,
fffea3e5,Jeremy Doku,Jérémy Doku,100.0,88.0,,,
20b3a502,Nicolás Domínguez,Nicolás Domínguez,100.0,67.0,,,
5e4d9b48,Jamie Donley,Jamie Donley,100.0,2.0,,,
bf33b257,Alfie Doughty,Alfie Doughty,100.0,92.0,,,
620922ed,Radu Drăgușin,Radu Dragusin,85.0,6.0,1.0,,
123d2733,George Earthy,George Earthy,100.0,1.0,,,
3d554589,Hjalmar Ekdal,Hjalmar Ekdal,100.0,15.0,,,
c149016b,Wataru Endo,Wataru Endo,100.0,43.0,,,
1a066e69,Maxime Estève,Maxime Esteve,92.0,14.0,,,
745ca0a3,Romain Faivre,Romain Faivre,100.0,4.0,,,
0ba976e4,Ansu Fati,Anssumane Fati Vieira,86.0,31.0,1.0,,
a92ab7be,Mark Flekken,Mark Flekken,100.0,115.0,,,
96cf7b61,Wes Foderingham,Wes Foderingham,100.0,63.0,,,
1b9728b0,Omari Forson,Omari Forson,100.0,6.0,,,
f84a807c,Lyle Foster,Lyle Foster,100.0,71.0,,,
077faf72,Matheus França,Matheus França de Oliveira,90.0,16.0,,,
00b77ecf,Nathan Fraser,Nathan Fraser,100.0,7.0,,,
d91f104d,Alfie Gilchrist,Alfie Gilchrist,100.0,20.0,,,
7e5bebeb,Enso Gonzalez,Enso González,92.0,0.0,,,
861e9b3b,Daniel Gore,Daniel Gore,100.0,1.0,,,
b8e740fb,Ryan Gravenberch,Ryan Gravenberch,100.0,43.0,,,
3f034750,Ivo Grbić,Ivo Grbic,89.0,15.0,1.0,,
d56b9520,Malo Gusto,Malo Gusto,100.0,61.0,,,
5ad50391,Joško Gvardiol,Joško Gvardiol,100.0,94.0,,,
eebacc07,Gustavo Hamer,Gustavo Hamer,100.0,104.0,,,
10cb48b7,Daiki Hashioka,Daiki Hashioka,100.0,4.0,,,
69942fb3,James Hill,James Hill,100.0,5.0,,,
491a433d,Rasmus Højlund,Rasmus Højlund,100.0,97.0,,,
a4e85758,Igor,Igor Julio dos Santos de Paulo,90.0,33.0,,,
9c36ed83,Nicolas Jackson,Nicolas Jackson,100.0,133.0,,,
73b1d65b,Ryan John Giles,Ryan Giles,100.0,11.0,,,
d9e7c4da,Joseph Johnson,Joseph Johnson,100.0,1.0,,,
f098c03e,Mads Juel Andersen,Mads Juel Andersen,100.0,15.0,,,
c066d1a5,Issa Kaboré,Issa Kaboré,100.0,34.0,,,
6a7353d7,Willy Kambwala,Willy Kambwala,100.0,4.0,,,
1caa93a5,Thomas Kaminski,Thomas Kaminski,100.0,84.0,,,
aa888da7,Omari Kellyman,Omari Kellyman,100.0,1.0,,,
0ad53bdc,Milos Kerkez,Milos Kerkez,100.0,59.0,,,
9b066938,Kaine Kesler-Hayden,Kaine Kesler-Hayden,100.0,2.0,,,
4c3a6744,Justin Kluivert,Justin Kluivert,100.0,96.0,,,
fc076f78,Luca Koleosho,Luca Koleosho,100.0,40.0,,,
b62878a5,Mohammed Kudus,Mohammed Kudus,100.0,125.0,,,
0ed063d6,Yasser Larouci,Yasser Larouci,100.0,9.0,,,
37118440,Tom Lockyer,Tom Lockyer,100.0,23.0,,,
cab9634e,Ian Maatsen,Ian Maatsen,100.0,11.0,,,
d7f99582,Benson Manuel,Manuel Benson Hedilazio,100.0,7.0,,,
eba1e557,Han-Noah Massengo,Han-Noah Massengo,100.0,3.0,,,
ed383e43,Alex Matos,Alex Matos,100.0,1.0,,,
27f4f772,Remi Matthews,Remi Matthews,100.0,1.0,,,
bf973eeb,James McConnell,James McConnell,100.0,3.0,,,
91748070,Teden Mengi,Teden Mengi,100.0,40.0,,,
374d5158,Gonzalo Montiel,Gonzalo Montiel,100.0,23.0,,,
00953a9d,Mikey Moore,Mikey Moore,100.0,0.0,,,
2da834f1,Carlton Morris,Carlton Morris,100.0,140.0,,,
a755db8c,Rodrigo Muniz,Rodrigo Muniz Carvalho,90.0,94.0,,,
778ef829,Daniel Muñoz,Daniel Muñoz,100.0,45.0,,,
36625c27,Finley Munroe,Finley Munroe,100.0,0.0,,,
99aa1a84,Arijanet Muric,Arijanet Muric,100.0,40.0,,,
1704b0b8,Murillo,Murillo Santiago Costa dos Santos,90.0,55.0,,,
f1c42eb3,Alex Murphy,Alex Murphy,100.0,2.0,,,
8aff2b51,Michael Ndiweni,Michael Ndiweni,100.0,1.0,,,
de0abf23,Zack Nelson,Zack Nelson,100.0,2.0,,,
7c56da38,Christopher Nkunku,Christopher Nkunku,100.0,20.0,,,
ca76b087,Rhys Norrington-Davies,Rhys Norrington-Davies,100.0,2.0,,,
a3afdd69,Mark O'Mahony,Mark O’Mahony,100.0,2.0,,,
35516eac,Wilson Odobert,Wilson Odobert,100.0,78.0,,,
788c0277,Chiedozie Ogbene,Chiedozie Ogbene,100.0,75.0,,,
cdd70dc0,Michael Olakigbe,Michael Olakigbe,100.0,8.0,,,
e9c0c1b2,André Onana,André Onana,100.0,121.0,,,
d4aa4582,Ryan One,Ryan Oné,88.0,1.0,1.0,,
387d06b2,Fred Onyedinma,Fred Onyedinma,100.0,9.0,,,
cd889153,Gabriel Osho,Gabriel Osho,100.0,40.0,,,
7b355808,William Osula,William Osula,100.0,25.0,,,
32163807,Ben Parkinson,Ben Parkinson,100.0,1.0,,,
ea1a5662,Myles Peart-Harris,Myles Peart-Harris,100.0,3.0,,,
767d9605,Sydie Peck,Sydie Peck,100.0,1.0,,,
0cf321c8,Đorđe Petrović,Đorđe Petrović,100.0,65.0,,,
4125cb98,Jarell Quansah,Jarell Quansah,100.0,25.0,,,
67f649be,Ionuț Radu,Ionuț Radu,100.0,2.0,,,
e1618c22,Aaron Ramsey,Aaron James Ramsey,100.0,18.0,,,
7fa4e703,Gio Reyna,Giovanni Reyna,86.0,13.0,1.0,,
484a3eae,Rodrigo Ribeiro,Rodrigo Duarte Ribeiro,95.0,3.0,,,
2e5915f1,Morgan Rogers,Morgan Rogers,100.0,35.0,,,
a9b1c319,Pelly Ruddock Mpanzu,Pelly Ruddock Mpanzu,100.0,34.0,,,
54778940,Dominic Sadi,Dominic Sadi,100.0,1.0,,,
bced0375,Ibrahim Sangaré,Ibrahim Sangaré,100.0,24.0,,,
dd745366,Andrey Santos,Andrey Nascimento dos Santos,86.0,1.0,1.0,,
104d0bb8,Alex Scott,Alex Scott,100.0,39.0,,,
834b5c4c,Matz Sels,Matz Sels,100.0,31.0,,,
ee7c0a5e,James Shea,James Shea,100.0,0.0,,,
6a8a7af8,Vinicius Souza,Vini de Souza Costa,100.0,70.0,,,
339fe0e8,Thomas Strakosha,Thomas Strakosha,100.0,4.0,,,
934e1968,Dominik Szoboszlai,Dominik Szoboszlai,100.0,97.0,,,
cac9e583,Jimi Tauriainen,Jimi Tauriainen,100.0,1.0,,,
41034650,Jurriën Timber,Jurriën Timber,100.0,0.0,,,
0db169ae,Sandro Tonali,Sandro Tonali,100.0,16.0,,,
532e1e4f,Pau Torres,Pau Torres,100.0,84.0,,,
259fea27,James Trafford,James Trafford,100.0,70.0,,,
b2a81fc6,Mike Trésor,Mike Trésor,100.0,19.0,,,
cddf767b,Auston Trusty,Auston Trusty,100.0,25.0,,,
4a51ba65,Matt Turner,Matt Turner,100.0,41.0,,,
7cd520e8,Destiny Udogie,Destiny Udogie,100.0,79.0,,,
1df4a109,Lesley Ugochukwu,Lesley Ugochukwu,100.0,11.0,,,
f8eca1b6,Enes Ünal,Enes Ünal,100.0,34.0,,,
3f7bafbe,Alejo Véliz,Alejo Véliz,100.0,11.0,,,
8fe2a392,Micky van de Ven,Micky van de Ven,100.0,63.0,,,
cf134113,Bart Verbruggen,Bart Verbruggen,100.0,62.0,,,
77d6fd4d,Guglielmo Vicario,Guglielmo Vicario,100.0,102.0,,,
9295dc1c,Vitinho,Victor da Silva,100.0,54.0,,,
03df04ff,Odisseas Vlachodimos,Odysseas Vlachodimos,95.0,12.0,,,
